1.703230770300673269e-01	0.000000000000000000e+00	8.000000000000000000e+00
2.811534765270033986e+00	0.000000000000000000e+00	9.000000000000000000e+00
-2.951491460066320016e+00	0.000000000000000000e+00	1.000000000000000000e+01
2.340436265402227711e+00	0.000000000000000000e+00	1.100000000000000000e+01
1.231379450618914628e-01	0.000000000000000000e+00	1.200000000000000000e+01
9.660430977867555391e-02	1.000000000000000000e+00	8.000000000000000000e+00
3.408307059127158589e-01	1.000000000000000000e+00	9.000000000000000000e+00
1.149750714182794509e+00	1.000000000000000000e+00	1.000000000000000000e+01
-4.858261638051026843e-01	1.000000000000000000e+00	1.100000000000000000e+01
-2.445573205591520694e+00	1.000000000000000000e+00	1.200000000000000000e+01
1.347354416424064449e-01	2.000000000000000000e+00	8.000000000000000000e+00
1.468145867742615795e+00	2.000000000000000000e+00	9.000000000000000000e+00
9.140410644599797352e-02	2.000000000000000000e+00	1.000000000000000000e+01
1.329256299102111072e+00	2.000000000000000000e+00	1.100000000000000000e+01
-3.160131075416429680e-01	2.000000000000000000e+00	1.200000000000000000e+01
-1.005637586621299789e-01	3.000000000000000000e+00	8.000000000000000000e+00
2.706942514965357205e+00	3.000000000000000000e+00	9.000000000000000000e+00
1.912404675576242941e+00	3.000000000000000000e+00	1.000000000000000000e+01
3.000000000000000000e+00	3.000000000000000000e+00	1.100000000000000000e+01
-6.350659395297558740e-01	3.000000000000000000e+00	1.200000000000000000e+01
-1.784832725266352504e+00	4.000000000000000000e+00	8.000000000000000000e+00
5.539837452291708209e-01	4.000000000000000000e+00	9.000000000000000000e+00
-1.157039389647736671e+00	4.000000000000000000e+00	1.000000000000000000e+01
-3.000000000000000000e+00	4.000000000000000000e+00	1.100000000000000000e+01
-2.634129229866953636e+00	4.000000000000000000e+00	1.200000000000000000e+01
-1.154972236549650866e+00	5.000000000000000000e+00	8.000000000000000000e+00
-9.874754908941920650e-01	5.000000000000000000e+00	9.000000000000000000e+00
-8.421558514157791997e-01	5.000000000000000000e+00	1.000000000000000000e+01
3.529371385218546542e-01	5.000000000000000000e+00	1.100000000000000000e+01
-2.322865574905619734e+00	5.000000000000000000e+00	1.200000000000000000e+01
2.970715239691271936e+00	6.000000000000000000e+00	8.000000000000000000e+00
-1.623845169230036412e+00	6.000000000000000000e+00	9.000000000000000000e+00
4.748551074875551059e-01	6.000000000000000000e+00	1.000000000000000000e+01
6.743761668912350293e-01	6.000000000000000000e+00	1.100000000000000000e+01
2.233439537386324059e+00	6.000000000000000000e+00	1.200000000000000000e+01
1.010656603397997344e+00	8.000000000000000000e+00	1.300000000000000000e+01
4.169515028254232036e-01	8.000000000000000000e+00	1.400000000000000000e+01
-5.127266789790757562e-02	8.000000000000000000e+00	1.500000000000000000e+01
1.405161838746614045e+00	8.000000000000000000e+00	1.600000000000000000e+01
3.000000000000000000e+00	8.000000000000000000e+00	1.700000000000000000e+01
3.972527964405179746e-01	9.000000000000000000e+00	1.300000000000000000e+01
2.691259890310588432e+00	9.000000000000000000e+00	1.400000000000000000e+01
-9.177169631206778533e-01	9.000000000000000000e+00	1.500000000000000000e+01
1.831964789953095307e+00	9.000000000000000000e+00	1.600000000000000000e+01
-2.254059512938048904e-01	9.000000000000000000e+00	1.700000000000000000e+01
-2.076868306165726985e-01	1.000000000000000000e+01	1.300000000000000000e+01
-1.902613546303444592e+00	1.000000000000000000e+01	1.400000000000000000e+01
-1.644508600665929743e+00	1.000000000000000000e+01	1.500000000000000000e+01
-4.589827745045919616e-01	1.000000000000000000e+01	1.600000000000000000e+01
8.149906941026653640e-02	1.000000000000000000e+01	1.700000000000000000e+01
1.990512060803662775e-01	1.100000000000000000e+01	1.300000000000000000e+01
-1.243853953421309305e-01	1.100000000000000000e+01	1.400000000000000000e+01
4.737826099551136760e-01	1.100000000000000000e+01	1.500000000000000000e+01
1.690793609655205421e+00	1.100000000000000000e+01	1.600000000000000000e+01
-2.011009822583538664e+00	1.100000000000000000e+01	1.700000000000000000e+01
-1.162123302525076118e+00	1.200000000000000000e+01	1.300000000000000000e+01
-1.829900928461219989e-03	1.200000000000000000e+01	1.400000000000000000e+01
5.500180250556180317e-01	1.200000000000000000e+01	1.500000000000000000e+01
-1.147784902758483438e+00	1.200000000000000000e+01	1.600000000000000000e+01
-8.363986127478122423e-01	1.200000000000000000e+01	1.700000000000000000e+01
1.420973679140235202e+00	1.300000000000000000e+01	1.800000000000000000e+01
-7.161210348601221298e-01	1.300000000000000000e+01	1.900000000000000000e+01
-1.923719757548754794e+00	1.300000000000000000e+01	2.000000000000000000e+01
-1.349666194773865291e+00	1.300000000000000000e+01	2.100000000000000000e+01
5.193392575925239729e-01	1.300000000000000000e+01	2.200000000000000000e+01
1.813582771582886499e+00	1.400000000000000000e+01	1.800000000000000000e+01
2.386454687912557660e+00	1.400000000000000000e+01	1.900000000000000000e+01
-2.455084564246040824e+00	1.400000000000000000e+01	2.000000000000000000e+01
1.016812348003307331e+00	1.400000000000000000e+01	2.100000000000000000e+01
1.385114619270547909e+00	1.400000000000000000e+01	2.200000000000000000e+01
-5.062921853654165361e-01	1.500000000000000000e+01	1.800000000000000000e+01
-2.516133195059836236e+00	1.500000000000000000e+01	1.900000000000000000e+01
-3.984445993092394223e-01	1.500000000000000000e+01	2.000000000000000000e+01
-5.064977992036756582e-01	1.500000000000000000e+01	2.100000000000000000e+01
2.128067386085067625e+00	1.500000000000000000e+01	2.200000000000000000e+01
-3.036665459370851972e-01	1.600000000000000000e+01	1.800000000000000000e+01
-2.759100952647300709e+00	1.600000000000000000e+01	1.900000000000000000e+01
6.948841953007929284e-01	1.600000000000000000e+01	2.000000000000000000e+01
1.504418430312127963e+00	1.600000000000000000e+01	2.100000000000000000e+01
-5.974956402845510439e-01	1.600000000000000000e+01	2.200000000000000000e+01
-2.231769682980663527e-01	1.700000000000000000e+01	1.800000000000000000e+01
-5.539018431480190463e-01	1.700000000000000000e+01	1.900000000000000000e+01
1.236605514481742274e+00	1.700000000000000000e+01	2.000000000000000000e+01
-1.773677102042658493e+00	1.700000000000000000e+01	2.100000000000000000e+01
-2.086284958892099528e+00	1.700000000000000000e+01	2.200000000000000000e+01
-9.201240664099114008e-01	6.000000000000000000e+00	7.000000000000000000e+00
1.054420470057179093e-01	1.800000000000000000e+01	7.000000000000000000e+00
1.590114102718544475e-01	1.900000000000000000e+01	7.000000000000000000e+00
-1.815659237698475703e+00	2.000000000000000000e+01	7.000000000000000000e+00
-1.606538436214686449e-01	2.100000000000000000e+01	7.000000000000000000e+00
1.813162853509714623e+00	2.200000000000000000e+01	7.000000000000000000e+00
