2.303833083177922347e+00	9.000000000000000000e+00	1.600000000000000000e+01
-2.102789031681839838e+00	9.000000000000000000e+00	1.700000000000000000e+01
-1.975334942887223555e+00	1.000000000000000000e+01	1.300000000000000000e+01
2.335720854491258880e+00	1.000000000000000000e+01	1.400000000000000000e+01
-2.317614451849532742e+00	1.000000000000000000e+01	1.500000000000000000e+01
1.967435483538960472e+00	1.000000000000000000e+01	1.600000000000000000e+01
3.627840343059855477e-01	1.000000000000000000e+01	1.700000000000000000e+01
4.267633424437743406e-01	1.100000000000000000e+01	1.300000000000000000e+01
2.304247327635478459e+00	1.100000000000000000e+01	1.400000000000000000e+01
1.863615910893350547e+00	1.100000000000000000e+01	1.500000000000000000e+01
-2.282757670712824538e+00	1.100000000000000000e+01	1.600000000000000000e+01
-1.627268889458536982e+00	1.100000000000000000e+01	1.700000000000000000e+01
2.829242176896303640e+00	1.200000000000000000e+01	1.300000000000000000e+01
6.420373540487021025e-01	1.200000000000000000e+01	1.400000000000000000e+01
-2.996895036885623753e+00	1.200000000000000000e+01	1.500000000000000000e+01
-1.328385834916119057e+00	1.200000000000000000e+01	1.600000000000000000e+01
1.073096641442531363e+00	1.200000000000000000e+01	1.700000000000000000e+01
-2.150614908112562063e+00	1.300000000000000000e+01	1.800000000000000000e+01
6.475236696250725732e-01	1.300000000000000000e+01	1.900000000000000000e+01
2.947931245368504261e+00	1.300000000000000000e+01	2.000000000000000000e+01
-2.185125354579060541e+00	1.300000000000000000e+01	2.100000000000000000e+01
-2.524862977300710742e+00	1.300000000000000000e+01	2.200000000000000000e+01
-7.570232947988757566e-01	1.400000000000000000e+01	1.800000000000000000e+01
7.076341567058452853e-01	1.400000000000000000e+01	1.900000000000000000e+01
1.648671692007200207e+00	1.400000000000000000e+01	2.000000000000000000e+01
-5.618824340513570714e-01	1.400000000000000000e+01	2.100000000000000000e+01
-6.918968629847837004e-01	1.400000000000000000e+01	2.200000000000000000e+01
-2.951696625840473320e+00	1.500000000000000000e+01	1.800000000000000000e+01
-2.709893784614727075e+00	1.500000000000000000e+01	1.900000000000000000e+01
-1.830046311124309266e-01	1.500000000000000000e+01	2.000000000000000000e+01
1.281751779070055441e+00	1.500000000000000000e+01	2.100000000000000000e+01
-2.737807168670372437e+00	1.500000000000000000e+01	2.200000000000000000e+01
-1.187580441759230609e+00	1.600000000000000000e+01	1.800000000000000000e+01
-9.279233644082065524e-01	1.600000000000000000e+01	1.900000000000000000e+01
2.584678373541107188e-01	1.600000000000000000e+01	2.000000000000000000e+01
5.285911425222616922e-01	1.600000000000000000e+01	2.100000000000000000e+01
1.190352252631071028e+00	1.600000000000000000e+01	2.200000000000000000e+01
-5.452255288461336225e-01	1.700000000000000000e+01	1.800000000000000000e+01
-2.158190856119446721e+00	1.700000000000000000e+01	1.900000000000000000e+01
1.260165209950081799e-01	1.700000000000000000e+01	2.000000000000000000e+01
-2.400895870686710509e+00	1.700000000000000000e+01	2.100000000000000000e+01
2.988351312734177423e+00	1.700000000000000000e+01	2.200000000000000000e+01
-2.973860969396467935e-01	6.000000000000000000e+00	7.000000000000000000e+00
1.193134594339882337e+00	1.800000000000000000e+01	7.000000000000000000e+00
-2.026386933438145688e-02	1.900000000000000000e+01	7.000000000000000000e+00
9.961835502237317286e-01	2.000000000000000000e+01	7.000000000000000000e+00
-2.816237598430835209e+00	2.100000000000000000e+01	7.000000000000000000e+00
-7.749243236844984006e-02	2.200000000000000000e+01	7.000000000000000000e+00
