-2.383788255910712639e+00	0.000000000000000000e+00	9.000000000000000000e+00
2.074504845854519441e+00	6.000000000000000000e+00	9.000000000000000000e+00
-2.025103541386276351e+00	3.000000000000000000e+00	9.000000000000000000e+00
2.435991334845876821e+00	3.000000000000000000e+00	9.000000000000000000e+00
1.048352994456650977e+00	4.000000000000000000e+00	9.000000000000000000e+00
-2.876729277515709171e+00	0.000000000000000000e+00	9.000000000000000000e+00
-2.818721564003149993e+00	4.000000000000000000e+00	9.000000000000000000e+00
1.718267739585301435e+00	4.000000000000000000e+00	9.000000000000000000e+00
3.245561706342462438e-01	1.000000000000000000e+00	9.000000000000000000e+00
-2.148028877355417254e+00	5.000000000000000000e+00	9.000000000000000000e+00
-4.564405372580626064e-01	1.000000000000000000e+00	1.000000000000000000e+01
-2.983502473905329300e+00	6.000000000000000000e+00	1.000000000000000000e+01
1.716622862086780721e-01	3.000000000000000000e+00	1.000000000000000000e+01
-7.124368425450315900e-01	2.000000000000000000e+00	1.000000000000000000e+01
-2.779642207112404506e+00	4.000000000000000000e+00	1.100000000000000000e+01
1.005484492782747319e+00	6.000000000000000000e+00	1.100000000000000000e+01
-5.909473078585747441e-01	2.000000000000000000e+00	1.100000000000000000e+01
2.443366159945279836e+00	3.000000000000000000e+00	1.100000000000000000e+01
-2.099402474646292927e+00	3.000000000000000000e+00	1.100000000000000000e+01
-2.627501193246036149e+00	3.000000000000000000e+00	8.000000000000000000e+00
-2.269532572747429977e-01	6.000000000000000000e+00	8.000000000000000000e+00
1.297120173352128036e+00	1.000000000000000000e+00	8.000000000000000000e+00
1.419534737755750120e+00	4.000000000000000000e+00	8.000000000000000000e+00
-1.906781522390716299e+00	1.000000000000000000e+00	8.000000000000000000e+00
-2.474493079534921591e+00	1.000000000000000000e+01	8.000000000000000000e+00
-3.491553091833665690e-01	5.000000000000000000e+00	8.000000000000000000e+00
2.271953547815077634e+00	4.000000000000000000e+00	8.000000000000000000e+00
-2.440384022363475403e+00	4.000000000000000000e+00	8.000000000000000000e+00
-5.555354051306538032e-01	3.000000000000000000e+00	8.000000000000000000e+00
-2.056312488664256755e+00	6.000000000000000000e+00	7.000000000000000000e+00
-9.574359459902965774e-01	0.000000000000000000e+00	7.000000000000000000e+00
-2.544174967041714641e+00	5.000000000000000000e+00	7.000000000000000000e+00
-2.151324691797634969e+00	8.000000000000000000e+00	7.000000000000000000e+00
1.824016118888261984e-01	4.000000000000000000e+00	7.000000000000000000e+00
-1.426658234460731700e+00	9.000000000000000000e+00	7.000000000000000000e+00
2.887224657633834290e+00	3.000000000000000000e+00	7.000000000000000000e+00
-1.943265563943383567e+00	9.000000000000000000e+00	7.000000000000000000e+00
2.072259463842488714e+00	4.000000000000000000e+00	7.000000000000000000e+00
1.196184939325885876e+00	3.000000000000000000e+00	7.000000000000000000e+00
1.967986125535968744e+00	8.000000000000000000e+00	7.000000000000000000e+00
-2.050470079658857081e+00	9.000000000000000000e+00	7.000000000000000000e+00
1.666161712638658976e+00	1.100000000000000000e+01	7.000000000000000000e+00
-4.817027637555090780e-01	1.100000000000000000e+01	7.000000000000000000e+00
2.607395586642224039e+00	8.000000000000000000e+00	7.000000000000000000e+00
