1.320290095194168511e+00	8.000000000000000000e+00	9.000000000000000000e+00
-5.263075626247786243e-01	0.000000000000000000e+00	9.000000000000000000e+00
1.195642234397908510e+00	1.000000000000000000e+01	1.100000000000000000e+01
1.000224336303896511e+00	1.100000000000000000e+01	9.000000000000000000e+00
1.516220105775602622e+00	3.000000000000000000e+00	1.200000000000000000e+01
1.658090504815181498e+00	1.200000000000000000e+01	1.300000000000000000e+01
1.658090504815181498e+00	1.300000000000000000e+01	1.000000000000000000e+01
5.876640342419192642e-01	1.000000000000000000e+01	9.000000000000000000e+00
-4.898052194375424051e-01	1.000000000000000000e+00	1.200000000000000000e+01
-7.194155525923189298e-01	1.200000000000000000e+01	1.100000000000000000e+01
3.347332826799764849e-01	3.000000000000000000e+00	1.000000000000000000e+01
6.664062167058837360e-03	6.000000000000000000e+00	9.000000000000000000e+00
-5.858063402206794557e-01	0.000000000000000000e+00	1.200000000000000000e+01
4.799426056024931331e-01	8.000000000000000000e+00	1.100000000000000000e+01
